Vel,Acc,5_sec_Vel_mean,5_sec_Acc_mean,10_sec_Vel_mean,10_sec_Acc_mean,30_sec_Vel_mean,30_sec_Acc_mean,60_sec_Vel_mean,60_sec_Acc_mean,30_sec_Acc_min,30_sec_Acc_max,60_sec_Acc_min,60_sec_Acc_max,60_sec_Vel_iddle_count,actual_phase,predictive_phase
26.69444444,0.055555556,9.00886,0.02161,9.00886,0.02161,9.00886,0.02161,9.00886,0.02161,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
9.666666667000001,1.111111111,5.137569999999999,0.017669999999999998,5.137569999999999,0.017669999999999998,5.137569999999999,0.017669999999999998,5.137569999999999,0.017669999999999998,-1.5,1.61111,-1.5,1.61111,34.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
24.631904,0.178816,9.57067,0.10603,9.57067,0.10603,9.57067,0.10603,9.57067,0.10603,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,0.0,ftp72_Phase 1,ftp72_Phase 1
7.8232,0.491744,9.87565,0.008620000000000001,9.87565,0.008620000000000001,9.87565,0.008620000000000001,9.87565,0.008620000000000001,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,3.0,ftp72_Phase 2,ftp72_Phase 2
3.944444444,-0.083333333,6.58692,0.00942,6.58692,0.00942,6.58692,0.00942,6.58692,0.00942,-1.5,1.55556,-1.5,1.55556,6.0,wltp_class3b_Low 3,wltp_class3b_Low 3
7.694444444,-0.194444444,4.79922,0.00831,4.79922,0.00831,4.79922,0.00831,4.79922,0.00831,-3.13889,2.86111,-3.13889,2.86111,13.0,artemis_urban_Urban 5,artemis_urban_Urban 5
4.425696,0.357632,3.3297800000000004,0.01184,3.3297800000000004,0.01184,3.3297800000000004,0.01184,3.3297800000000004,0.01184,-2.63754,2.68224,-2.63754,2.68224,51.0,nycc_Phase 1,nycc_Phase 1
9.666666667000001,0.833333333,5.85772,0.014419999999999999,5.85772,0.014419999999999999,5.85772,0.014419999999999999,5.85772,0.014419999999999999,-1.5,1.61111,-1.5,1.61111,0.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
6.166666667,-0.361111111,6.22267,0.02332,6.22267,0.02332,6.22267,0.02332,6.22267,0.02332,-1.47222,1.55556,-1.47222,1.55556,0.0,wltp_class3b_Low 3,wltp_class3b_Low 3
22.36111111,-0.166666667,9.745410000000001,0.01714,9.745410000000001,0.01714,9.745410000000001,0.01714,9.745410000000001,0.01714,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
0.0,0.0,9.3632,-0.0,9.3632,-0.0,9.3632,-0.0,9.3632,-0.0,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,11.0,ftp72_Phase 2,ftp72_Phase 2
20.38888889,-0.7222222220000001,14.02661,0.026680000000000002,14.02661,0.026680000000000002,14.02661,0.026680000000000002,14.02661,0.026680000000000002,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 4,artemis_road_Road 4
9.209024,-1.162304,9.6044,0.00746,9.6044,0.00746,9.6044,0.00746,9.6044,0.00746,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,30.0,ftp72_Phase 2,ftp72_Phase 2
0.0,0.0,7.52331,-0.0,7.52331,-0.0,7.52331,-0.0,7.52331,-0.0,-1.4752299999999998,1.34112,-1.4752299999999998,1.34112,20.0,ftp72_Phase 1,ftp72_Phase 1
23.02256,-1.028192,24.98108,0.04621,24.98108,0.04621,24.98108,0.04621,24.98108,0.04621,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
10.0584,-0.44704,9.60476,0.00892,9.60476,0.00892,9.60476,0.00892,9.60476,0.00892,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,30.0,ftp72_Phase 2,ftp72_Phase 2
19.14722222,-2.222222222,9.877130000000001,0.026039999999999997,9.877130000000001,0.026039999999999997,9.877130000000001,0.026039999999999997,9.877130000000001,0.026039999999999997,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
14.08333333,0.13888888900000002,14.235570000000001,0.02756,14.235570000000001,0.02756,14.235570000000001,0.02756,14.235570000000001,0.02756,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 3,artemis_road_Road 2
32.11111111,-0.388888889,28.35143,0.03921,28.35143,0.03921,28.35143,0.03921,28.35143,0.03921,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 4,artemis_motor130_Motorway 4
12.02777778,-0.4166666670000001,4.553640000000001,0.0472,4.553640000000001,0.0472,4.553640000000001,0.0472,4.553640000000001,0.0472,-1.77778,2.86111,-1.77778,2.86111,21.0,artemis_urban_Urban 1,artemis_urban_Urban 1
11.33333333,-0.13888888900000002,6.91225,0.03635,6.91225,0.03635,6.91225,0.03635,6.91225,0.03635,-1.5,1.55556,-1.5,1.55556,0.0,wltp_class3b_Low 3,wltp_class3b_Low 3
9.777777777999999,1.166666667,8.094380000000001,0.00944,8.094380000000001,0.00944,8.094380000000001,0.00944,8.094380000000001,0.00944,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
29.95168,0.22352,23.49997,0.08199999999999999,23.49997,0.08199999999999999,23.49997,0.08199999999999999,23.49997,0.08199999999999999,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
0.0,0.0,6.0805,0.0,6.0805,0.0,6.0805,0.0,6.0805,0.0,-3.13889,2.86111,-3.13889,2.86111,19.0,artemis_urban_Urban 3,artemis_urban_Urban 3
27.850592,0.22352,20.58586,0.10475,20.58586,0.10475,20.58586,0.10475,20.58586,0.10475,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
11.22222222,0.7777777779999999,4.56825,0.11429,4.56825,0.11429,4.56825,0.11429,4.56825,0.11429,-1.77778,1.97222,-1.77778,1.97222,22.0,artemis_urban_Urban 1,artemis_urban_Urban 1
10.25,1.611111111,8.69338,0.06517,8.69338,0.06517,8.69338,0.06517,8.69338,0.06517,-4.08333,2.36111,-4.08333,2.36111,8.0,artemis_road_Road 1,artemis_road_Road 1
7.063232000000001,0.759968,9.51407,0.01015,9.51407,0.01015,9.51407,0.01015,9.51407,0.01015,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,1.0,ftp72_Phase 2,ftp72_Phase 2
27.30555556,0.27777777800000003,27.036379999999998,0.04428,27.036379999999998,0.04428,27.036379999999998,0.04428,27.036379999999998,0.04428,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 3,artemis_motor130_Motorway 3
11.39952,0.044704,9.91766,0.01139,9.91766,0.01139,9.91766,0.01139,9.91766,0.01139,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,3.0,ftp72_Phase 2,ftp72_Phase 2
31.382208,0.044704,24.57763,0.07395,24.57763,0.07395,24.57763,0.07395,24.57763,0.07395,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
22.52777778,-0.166666667,9.735660000000001,0.01728,9.735660000000001,0.01728,9.735660000000001,0.01728,9.735660000000001,0.01728,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
12.785344,-0.13411199999999998,9.61513,0.01694,9.61513,0.01694,9.61513,0.01694,9.61513,0.01694,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,6.0,ftp72_Phase 2,ftp72_Phase 2
12.47222222,-0.7222222220000001,7.53633,0.012969999999999999,7.53633,0.012969999999999999,7.53633,0.012969999999999999,7.53633,0.012969999999999999,-1.5,1.61111,-1.5,1.61111,0.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
8.111111111,0.166666667,4.46593,0.055189999999999996,4.46593,0.055189999999999996,4.46593,0.055189999999999996,4.46593,0.055189999999999996,-1.47222,1.55556,-1.47222,1.55556,39.0,wltp_class3b_Low 3,wltp_class3b_Low 3
13.25,-0.13888888900000002,14.117720000000002,0.02329,14.117720000000002,0.02329,14.117720000000002,0.02329,14.117720000000002,0.02329,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 3,artemis_road_Road 3
0.0,0.0,21.60543,-0.0,21.60543,-0.0,21.60543,-0.0,21.60543,-0.0,-1.4752299999999998,1.4305299999999999,-1.4752299999999998,1.4305299999999999,1.0,hwfet_Phase 1,hwfet_Phase 1
0.0,0.0,9.9177,-0.0,9.9177,-0.0,9.9177,-0.0,9.9177,-0.0,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,26.0,ftp72_Phase 2,ftp72_Phase 2
10.594848,-2.190496,21.85001,0.01427,21.85001,0.01427,21.85001,0.01427,21.85001,0.01427,-3.08458,3.7551400000000004,-3.08458,3.7551400000000004,8.0,ftp_us06_Phase 1,ftp_us06_Phase 1
15.39722222,-0.65,6.30403,0.20202,6.30403,0.20202,6.30403,0.20202,6.30403,0.20202,-2.05278,2.15,-2.05278,2.15,0.0,rts95_Phase 1,rts95_Phase 1
15.63888889,0.111111111,5.63199,0.02431,5.63199,0.02431,5.63199,0.02431,5.63199,0.02431,-1.5,1.61111,-1.5,1.61111,13.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
0.0,0.0,7.42025,-0.0,7.42025,-0.0,7.42025,-0.0,7.42025,-0.0,-1.4752299999999998,1.34112,-1.4752299999999998,1.34112,22.0,ftp72_Phase 1,ftp72_Phase 1
20.22222222,0.166666667,7.02027,0.023540000000000002,7.02027,0.023540000000000002,7.02027,0.023540000000000002,7.02027,0.023540000000000002,-1.5,1.61111,-1.5,1.61111,0.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
20.13888889,-0.347222222,7.70735,0.0577,7.70735,0.0577,7.70735,0.0577,7.70735,0.0577,-2.54167,2.77778,-2.54167,2.77778,0.0,rts95_Phase 1,rts95_Phase 1
21.41666667,0.222222222,8.29979,0.01826,8.29979,0.01826,8.29979,0.01826,8.29979,0.01826,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
0.0,0.0,3.7671699999999997,0.0,3.7671699999999997,0.0,3.7671699999999997,0.0,3.7671699999999997,0.0,-2.63754,2.68224,-2.63754,2.68224,19.0,nycc_Phase 1,nycc_Phase 1
21.27777778,-0.027777778,7.08397,0.02443,7.08397,0.02443,7.08397,0.02443,7.08397,0.02443,-1.5,1.61111,-1.5,1.61111,0.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
11.61111111,0.194444444,10.40704,0.00826,10.40704,0.00826,10.40704,0.00826,10.40704,0.00826,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
26.196544,-0.044704,20.548560000000002,0.0604,20.548560000000002,0.0604,20.548560000000002,0.0604,20.548560000000002,0.0604,-1.2070100000000001,1.4305299999999999,-1.2070100000000001,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
31.72222222,0.194444444,28.590670000000003,0.03746,28.590670000000003,0.03746,28.590670000000003,0.03746,28.590670000000003,0.03746,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 4,artemis_motor130_Motorway 4
19.89166667,0.15555555599999998,9.57752,0.03182,9.57752,0.03182,9.57752,0.03182,9.57752,0.03182,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
9.416666667000001,-0.95,6.579060000000001,0.038310000000000004,6.579060000000001,0.038310000000000004,6.579060000000001,0.038310000000000004,6.579060000000001,0.038310000000000004,-2.54167,2.50278,-2.54167,2.50278,0.0,rts95_Phase 1,rts95_Phase 1
0.0,0.0,4.76224,0.0,4.76224,0.0,4.76224,0.0,4.76224,0.0,-3.13889,2.86111,-3.13889,2.86111,16.0,artemis_urban_Urban 4,artemis_urban_Urban 4
25.50555556,-0.166666667,9.12527,0.04666,9.12527,0.04666,9.12527,0.04666,9.12527,0.04666,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
10.72896,-0.8940799999999999,9.909880000000001,0.00996,9.909880000000001,0.00996,9.909880000000001,0.00996,9.909880000000001,0.00996,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,3.0,ftp72_Phase 2,ftp72_Phase 2
11.41666667,0.611111111,4.361000000000001,0.05012,4.361000000000001,0.05012,4.361000000000001,0.05012,4.361000000000001,0.05012,-1.77778,2.86111,-1.77778,2.86111,27.0,artemis_urban_Urban 1,artemis_urban_Urban 1
0.0,0.0,5.904380000000001,-0.0,5.904380000000001,-0.0,5.904380000000001,-0.0,5.904380000000001,-0.0,-1.47222,1.33333,-1.47222,1.33333,5.0,wltp_class3b_Low 3,wltp_class3b_Low 3
13.05555556,0.194444444,8.77972,0.07124,8.77972,0.07124,8.77972,0.07124,8.77972,0.07124,-4.08333,2.36111,-4.08333,2.36111,8.0,artemis_road_Road 1,artemis_road_Road 1
4.425696,1.475232,6.5795699999999995,0.03555,6.5795699999999995,0.03555,6.5795699999999995,0.03555,6.5795699999999995,0.03555,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,39.0,ftp72_Phase 1,ftp72_Phase 1
35.0,-0.083333333,12.02475,0.02077,12.02475,0.02077,12.02475,0.02077,12.02475,0.02077,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_Extra-high 3,wltp_class3b_Extra-high 3
15.25,1.222222222,9.24399,0.07919,9.24399,0.07919,9.24399,0.07919,9.24399,0.07919,-4.08333,2.36111,-4.08333,2.36111,8.0,artemis_road_Road 1,artemis_road_Road 1
7.861111111,0.8611111109999999,4.9173800000000005,0.01127,4.9173800000000005,0.01127,4.9173800000000005,0.01127,4.9173800000000005,0.01127,-3.13889,2.86111,-3.13889,2.86111,18.0,artemis_urban_Urban 4,artemis_urban_Urban 4
25.168352,0.13411199999999998,9.82981,0.10630999999999999,9.82981,0.10630999999999999,9.82981,0.10630999999999999,9.82981,0.10630999999999999,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,0.0,ftp72_Phase 1,ftp72_Phase 1
25.436576,0.044704,19.62639,0.06924,19.62639,0.06924,19.62639,0.06924,19.62639,0.06924,-1.2070100000000001,1.4305299999999999,-1.2070100000000001,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
7.638888888999999,-0.027777778,10.416939999999999,0.00539,10.416939999999999,0.00539,10.416939999999999,0.00539,10.416939999999999,0.00539,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
12.22222222,-0.194444444,4.52313,0.049089999999999995,4.52313,0.049089999999999995,4.52313,0.049089999999999995,4.52313,0.049089999999999995,-1.77778,2.86111,-1.77778,2.86111,22.0,artemis_urban_Urban 1,artemis_urban_Urban 1
15.88888889,0.361111111,10.13514,0.01075,10.13514,0.01075,10.13514,0.01075,10.13514,0.01075,-1.5,1.66667,-1.5,1.66667,27.0,wltp_class3b_Extra-high 3,wltp_class3b_Extra-high 3
3.583333333,-0.111111111,5.014390000000001,0.01799,5.014390000000001,0.01799,5.014390000000001,0.01799,5.014390000000001,0.01799,-1.47222,1.55556,-1.47222,1.55556,5.0,wltp_class3b_Low 3,wltp_class3b_Low 3
12.97222222,0.27777777800000003,5.402909999999999,0.02097,5.402909999999999,0.02097,5.402909999999999,0.02097,5.402909999999999,0.02097,-1.5,1.61111,-1.5,1.61111,29.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
21.2344,0.31292800000000004,21.69001,0.0333,21.69001,0.0333,21.69001,0.0333,21.69001,0.0333,-1.2070100000000001,1.4305299999999999,-1.2070100000000001,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
24.766016,-0.178816,21.68398,0.03878,21.68398,0.03878,21.68398,0.03878,21.68398,0.03878,-1.2070100000000001,1.4305299999999999,-1.2070100000000001,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
33.22222222,0.13888888900000002,27.27437,0.04877,27.27437,0.04877,27.27437,0.04877,27.27437,0.04877,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 3,artemis_motor130_Motorway 3
2.5034240000000003,-0.044704,1.9542,0.020659999999999998,1.9542,0.020659999999999998,1.9542,0.020659999999999998,1.9542,0.020659999999999998,-2.05638,2.50342,-2.05638,2.50342,12.0,nycc_Phase 1,nycc_Phase 1
34.77777778,0.16944444399999994,12.19191,0.046169999999999996,12.19191,0.046169999999999996,12.19191,0.046169999999999996,12.19191,0.046169999999999996,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
18.03055556,0.388888889,9.80374,0.028560000000000002,9.80374,0.028560000000000002,9.80374,0.028560000000000002,9.80374,0.028560000000000002,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
18.33333333,0.7333333329999999,8.05413,0.037610000000000005,8.05413,0.037610000000000005,8.05413,0.037610000000000005,8.05413,0.037610000000000005,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
10.58333333,0.5,5.06859,0.01544,5.06859,0.01544,5.06859,0.01544,5.06859,0.01544,-3.13889,2.86111,-3.13889,2.86111,46.0,artemis_urban_Urban 3,artemis_urban_Urban 3
20.83333333,0.522222222,7.067939999999999,0.06571,7.067939999999999,0.06571,7.067939999999999,0.06571,7.067939999999999,0.06571,-2.54167,2.77778,-2.54167,2.77778,0.0,rts95_Phase 1,rts95_Phase 1
10.86111111,0.7777777779999999,4.80164,0.01242,4.80164,0.01242,4.80164,0.01242,4.80164,0.01242,-3.13889,2.86111,-3.13889,2.86111,5.0,artemis_urban_Urban 5,artemis_urban_Urban 5
9.83488,-0.178816,8.798589999999999,0.0071400000000000005,8.798589999999999,0.0071400000000000005,8.798589999999999,0.0071400000000000005,8.798589999999999,0.0071400000000000005,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,25.0,ftp72_Phase 2,ftp72_Phase 2
4.527777778,0.4166666670000001,4.7994,0.0054,4.7994,0.0054,4.7994,0.0054,4.7994,0.0054,-3.13889,2.86111,-3.13889,2.86111,10.0,artemis_urban_Urban 5,artemis_urban_Urban 5
10.79166667,-1.344444444,6.624569999999999,0.03676,6.624569999999999,0.03676,6.624569999999999,0.03676,6.624569999999999,0.03676,-2.54167,2.50278,-2.54167,2.50278,0.0,rts95_Phase 1,rts95_Phase 1
35.0,0.194444444,25.11153,0.08932999999999999,25.11153,0.08932999999999999,25.11153,0.08932999999999999,25.11153,0.08932999999999999,-2.41667,1.8611099999999998,-2.41667,1.8611099999999998,0.0,artemis_motor130_Motorway 1,artemis_motor130_Motorway 1
4.02336,-1.2517120000000002,9.69705,0.0038399999999999997,9.69705,0.0038399999999999997,9.69705,0.0038399999999999997,9.69705,0.0038399999999999997,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,14.0,ftp72_Phase 2,ftp72_Phase 2
8.472222222000001,-0.388888889,4.9280800000000005,0.00828,4.9280800000000005,0.00828,4.9280800000000005,0.00828,4.9280800000000005,0.00828,-3.13889,2.86111,-3.13889,2.86111,2.0,artemis_urban_Urban 5,artemis_urban_Urban 5
2.555555556,0.0,5.78897,0.01907,5.78897,0.01907,5.78897,0.01907,5.78897,0.01907,-1.77778,1.97222,-1.77778,1.97222,18.0,artemis_urban_Urban 1,artemis_urban_Urban 1
10.11111111,-0.8888888890000001,13.010689999999999,0.00517,13.010689999999999,0.00517,13.010689999999999,0.00517,13.010689999999999,0.00517,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_Extra-high 3,wltp_class3b_Extra-high 3
13.13888889,-0.13888888900000002,6.65923,0.04407,6.65923,0.04407,6.65923,0.04407,6.65923,0.04407,-1.5,1.55556,-1.5,1.55556,0.0,wltp_class3b_Low 3,wltp_class3b_Low 3
27.30555556,0.0,27.03552,0.04397,27.03552,0.04397,27.03552,0.04397,27.03552,0.04397,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 2,artemis_motor130_Motorway 3
16.52777778,0.194444444,14.675070000000002,0.02024,14.675070000000002,0.02024,14.675070000000002,0.02024,14.675070000000002,0.02024,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 4,artemis_road_Road 4
4.527777778,0.611111111,4.7303,0.00581,4.7303,0.00581,4.7303,0.00581,4.7303,0.00581,-3.13889,2.86111,-3.13889,2.86111,19.0,artemis_urban_Urban 5,artemis_urban_Urban 4
20.36111111,0.055555556,9.96345,0.01547,9.96345,0.01547,9.96345,0.01547,9.96345,0.01547,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
23.02256,0.31292800000000004,21.640179999999997,0.03746,21.640179999999997,0.03746,21.640179999999997,0.03746,21.640179999999997,0.03746,-1.2070100000000001,1.4305299999999999,-1.2070100000000001,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
3.138888889,-0.972222222,5.81209,0.03186,5.81209,0.03186,5.81209,0.03186,5.81209,0.03186,-1.38889,1.97222,-1.38889,1.97222,12.0,artemis_urban_Engine Start,artemis_urban_Engine Start
34.19444444,0.25,27.33152,0.04992,27.33152,0.04992,27.33152,0.04992,27.33152,0.04992,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 3,artemis_motor130_Motorway 3
22.396704,-0.044704,12.477319999999999,0.07655,12.477319999999999,0.07655,12.477319999999999,0.07655,12.477319999999999,0.07655,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,0.0,ftp72_Phase 1,ftp72_Phase 1
20.77777778,-0.222222222,11.13171,0.07816000000000001,11.13171,0.07816000000000001,11.13171,0.07816000000000001,11.13171,0.07816000000000001,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 1,artemis_road_Road 1
8.083333332999999,-0.4166666670000001,5.003430000000001,0.00945,5.003430000000001,0.00945,5.003430000000001,0.00945,5.003430000000001,0.00945,-3.13889,2.86111,-3.13889,2.86111,4.0,artemis_urban_Urban 4,artemis_urban_Urban 5
9.083333332999999,0.13888888900000002,5.862830000000001,0.013269999999999999,5.862830000000001,0.013269999999999999,5.862830000000001,0.013269999999999999,5.862830000000001,0.013269999999999999,-1.5,1.61111,-1.5,1.61111,0.0,wltp_class3b_Medium 3-2,wltp_class3b_Medium 3-2
28.565856,0.13411199999999998,18.99759,0.12928,18.99759,0.12928,18.99759,0.12928,18.99759,0.12928,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
19.5,-0.4166666670000001,13.734979999999998,0.04448,13.734979999999998,0.04448,13.734979999999998,0.04448,13.734979999999998,0.04448,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 2,artemis_road_Road 2
3.825,-0.886111111,6.712689999999999,0.01515,6.712689999999999,0.01515,6.712689999999999,0.01515,6.712689999999999,0.01515,-2.54167,2.50278,-2.54167,2.50278,0.0,rts95_Phase 1,rts95_Phase 1
0.0,0.0,3.3041199999999997,0.0,3.3041199999999997,0.0,3.3041199999999997,0.0,3.3041199999999997,0.0,-2.63754,2.68224,-2.63754,2.68224,12.0,nycc_Phase 1,nycc_Phase 1
14.02777778,0.388888889,7.653060000000001,0.013819999999999999,7.653060000000001,0.013819999999999999,7.653060000000001,0.013819999999999999,7.653060000000001,0.013819999999999999,-1.5,1.66667,-1.5,1.66667,41.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
25.928320000000006,0.044704,17.37827,0.13742000000000001,17.37827,0.13742000000000001,17.37827,0.13742000000000001,17.37827,0.13742000000000001,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,6.0,ftp_us06_Phase 1,ftp_us06_Phase 1
15.16666667,-0.666666667,13.01265,0.008159999999999999,13.01265,0.008159999999999999,13.01265,0.008159999999999999,13.01265,0.008159999999999999,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_Extra-high 3,wltp_class3b_Extra-high 3
35.11111111,0.25,27.8429,0.0474,27.8429,0.0474,27.8429,0.0474,27.8429,0.0474,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 3,artemis_motor130_Motorway 3
17.41666667,-0.222222222,10.3499,0.01257,10.3499,0.01257,10.3499,0.01257,10.3499,0.01257,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
19.77777778,-0.694444444,13.1953,0.04881,13.1953,0.04881,13.1953,0.04881,13.1953,0.04881,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 2,artemis_road_Road 2
25.94444444,-0.222222222,14.428279999999999,0.0324,14.428279999999999,0.0324,14.428279999999999,0.0324,14.428279999999999,0.0324,-4.08333,2.36111,-4.08333,2.36111,0.0,artemis_road_Road 4,artemis_road_Road 4
27.984704,-0.178816,24.936429999999998,0.06006,24.936429999999998,0.06006,24.936429999999998,0.06006,24.936429999999998,0.06006,-2.5928299999999997,3.7551400000000004,-2.5928299999999997,3.7551400000000004,0.0,ftp_us06_Phase 1,ftp_us06_Phase 1
2.863888889,0.602777778,9.403189999999999,0.0057799999999999995,9.403189999999999,0.0057799999999999995,9.403189999999999,0.0057799999999999995,9.403189999999999,0.0057799999999999995,-2.7111099999999997,2.87778,-2.7111099999999997,2.87778,0.0,rts95_Phase 1,rts95_Phase 1
3.138888889,-0.972222222,5.66429,0.01548,5.66429,0.01548,5.66429,0.01548,5.66429,0.01548,-1.77778,1.97222,-1.77778,1.97222,12.0,artemis_urban_Urban 1,artemis_urban_Urban 1
10.72896,0.089408,9.94872,0.011729999999999999,9.94872,0.011729999999999999,9.94872,0.011729999999999999,9.94872,0.011729999999999999,-1.4752299999999998,1.4752299999999998,-1.4752299999999998,1.4752299999999998,0.0,ftp72_Phase 2,ftp72_Phase 2
20.697952,-0.044704,16.159270000000003,0.22696,16.159270000000003,0.22696,16.159270000000003,0.22696,16.159270000000003,0.22696,-0.22351999999999997,1.4305299999999999,-0.22351999999999997,1.4305299999999999,0.0,hwfet_Phase 1,hwfet_Phase 1
17.30555556,-0.5555555560000001,7.90907,0.01523,7.90907,0.01523,7.90907,0.01523,7.90907,0.01523,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_High 3-2,wltp_class3b_High 3-2
34.36111111,-0.055555556,28.029740000000004,0.04484,28.029740000000004,0.04484,28.029740000000004,0.04484,28.029740000000004,0.04484,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 3,artemis_motor130_Motorway 3
34.41666667,0.0,28.74417,0.03929,28.74417,0.03929,28.74417,0.03929,28.74417,0.03929,-3.36111,1.8611099999999998,-3.36111,1.8611099999999998,0.0,artemis_motor130_Motorway 4,artemis_motor130_Motorway 4
27.88888889,0.444444444,10.48599,0.01816,10.48599,0.01816,10.48599,0.01816,10.48599,0.01816,-1.5,1.66667,-1.5,1.66667,0.0,wltp_class3b_Extra-high 3,wltp_class3b_Extra-high 3
